,type,start_time,ambient_temperature,battery_id,test_id,uid,filename,Capacity,Re,Rct,cycle
2166,discharge,[2009.       8.       7.      16.      20.      49.765],24,B0034,362,2167,02167.csv,1.3635797361860138,,,862
2167,charge,[2009.       8.       7.      17.      12.      32.781],24,B0034,363,2168,02168.csv,,,,862
2168,discharge,[2009.       8.       7.      20.      14.      10.406],24,B0034,364,2169,02169.csv,1.3333112541544827,,,863
2169,charge,[2009.       8.       7.      21.       5.      28.578],24,B0034,365,2170,02170.csv,,,,863
2170,discharge,[2009.       8.       8.       0.       7.       5.125],24,B0034,366,2171,02171.csv,1.3023273463118925,,,864
2171,impedance,[2.009e+03 8.000e+00 8.000e+00 1.000e+00 1.000e+00 5.764e+01],24,B0034,367,2172,02172.csv,,0.1259847009117174,0.1500907839197341,864
2172,charge,[2.0090e+03 8.0000e+00 8.0000e+00 1.0000e+00 3.3000e+01 5.3015e+01],24,B0034,368,2173,02173.csv,,,,864
2173,impedance,[2009.      8.      8.      4.     39.     32.25],24,B0034,369,2174,02174.csv,,0.1258468150180572,0.1500417113466578,864
2174,discharge,[2009.       8.       8.       5.      11.      27.593],24,B0034,370,2175,02175.csv,1.2888728444455877,,,865
2175,charge,[2.0090e+03 8.0000e+00 8.0000e+00 6.0000e+00 2.0000e+00 1.1484e+01],24,B0034,371,2176,02176.csv,,,,865
2176,discharge,[2009.       8.       8.       9.       3.      54.812],24,B0034,372,2177,02177.csv,1.2902746194203034,,,866
2177,charge,[2009.      8.      8.      9.     54.     44.14],24,B0034,373,2178,02178.csv,,,,866
2178,discharge,[2009.       8.       8.      12.      56.      26.703],24,B0034,374,2179,02179.csv,1.292407565676824,,,867
2179,charge,[2009.       8.       8.      13.      47.       5.281],24,B0034,375,2180,02180.csv,,,,867
2180,discharge,[2009.       8.       8.      16.      48.      44.937],24,B0034,376,2181,02181.csv,1.295409150510234,,,868
2181,charge,[2009.       8.       8.      17.      39.      14.687],24,B0034,377,2182,02182.csv,,,,868
2182,discharge,[2009.       8.       8.      20.      40.      51.687],24,B0034,378,2183,02183.csv,1.283229881592695,,,869
2183,impedance,[2009.      8.      8.     21.     35.     18.89],24,B0034,379,2184,02184.csv,,0.1256610940601607,0.1505546868464956,869
2184,charge,[2009.     8.     8.    22.     7.    14.5],24,B0034,380,2185,02185.csv,,,,869
2185,impedance,[2.0090e+03 8.0000e+00 9.0000e+00 1.0000e+00 1.2000e+01 5.3906e+01],24,B0034,381,2186,02186.csv,,0.1259459876773694,0.1508850262189733,869
2186,discharge,[2009.       8.      17.      13.       8.      30.968],24,B0034,382,2187,02187.csv,1.4557454024367815,,,870
2187,impedance,[2009.       8.      17.      14.       4.      37.796],24,B0034,383,2188,02188.csv,,0.1281248698098174,0.146054201901005,870
2188,charge,[2009.       8.      17.      14.      36.      33.453],24,B0034,384,2189,02189.csv,,,,870
2189,impedance,[2009.     8.    17.    17.    42.    13.5],24,B0034,385,2190,02190.csv,,0.1291754709943593,0.1487549819388528,870
2190,discharge,[2009.       8.      17.      18.      14.       9.375],24,B0034,386,2191,02191.csv,1.454676342673242,,,871
2191,charge,[2009.       8.      17.      19.       6.      48.687],24,B0034,387,2192,02192.csv,,,,871
2192,discharge,[2009.       8.      17.      22.       6.      54.109],24,B0034,388,2193,02193.csv,1.423427718198495,,,872
2193,charge,[2009.       8.      17.      22.      59.      22.265],24,B0034,389,2194,02194.csv,,,,872
2194,discharge,[2.009e+03 8.000e+00 1.800e+01 2.000e+00 1.000e+00 3.312e+00],24,B0034,390,2195,02195.csv,1.392551210363313,,,873
2195,charge,[2.0090e+03 8.0000e+00 1.8000e+01 2.0000e+00 5.3000e+01 2.0906e+01],24,B0034,391,2196,02196.csv,,,,873
2196,discharge,[2009.       8.      18.       5.      55.       2.015],24,B0034,392,2197,02197.csv,1.3765732493746907,,,874
2197,charge,[2009.       8.      18.       6.      47.       7.906],24,B0034,393,2198,02198.csv,,,,874
2198,discharge,[2009.      8.     18.      9.     48.     49.64],24,B0034,394,2199,02199.csv,1.3810190828982352,,,875
2199,impedance,[2.009e+03 8.000e+00 1.800e+01 1.000e+01 4.500e+01 1.796e+00],24,B0034,395,2200,02200.csv,,0.1281769482600933,0.149620093954911,875
2200,charge,[2009.      8.     18.     11.     16.     57.75],24,B0034,396,2201,02201.csv,,,,875
2201,impedance,[2009.       8.      18.      14.      22.      41.859],24,B0034,397,2202,02202.csv,,0.129339376928962,0.1488266666977823,875
2202,discharge,[2009.       8.      18.      14.      54.      37.937],24,B0034,398,2203,02203.csv,1.4007568321672863,,,876
2203,charge,[2009.       8.      18.      15.      46.      59.359],24,B0034,399,2204,02204.csv,,,,876
2204,discharge,[2009.       8.      18.      18.      45.      24.703],24,B0034,400,2205,02205.csv,1.374645303479972,,,877
2205,charge,[2009.       8.      18.      19.      37.      31.843],24,B0034,401,2206,02206.csv,,,,877
2206,discharge,[2009.       8.      18.      22.      39.      17.609],24,B0034,402,2207,02207.csv,1.3345924114397838,,,878
2207,charge,[2009.       8.      18.      23.      30.      58.312],24,B0034,403,2208,02208.csv,,,,878
2208,discharge,[2.0090e+03 8.0000e+00 1.9000e+01 2.0000e+00 3.2000e+01 3.8625e+01],24,B0034,404,2209,02209.csv,1.336396621564738,,,879
2209,charge,[2009.      8.     19.      3.     24.      8.89],24,B0034,405,2210,02210.csv,,,,879
2210,discharge,[2009.       8.      19.       6.      25.      55.265],24,B0034,406,2211,02211.csv,1.3069152971756248,,,880
2211,impedance,[2009.       8.      19.       7.      21.      18.453],24,B0034,407,2212,02212.csv,,0.1280619860760862,0.152015146746944,880
2212,charge,[2009.       8.      19.       7.      53.      14.718],24,B0034,408,2213,02213.csv,,,,880
2213,impedance,[2009.      8.     19.     10.     58.     56.25],24,B0034,409,2214,02214.csv,,0.1288554727133594,0.1506303179552148,880
2214,discharge,[2009.       8.      19.      11.      30.      52.687],24,B0034,410,2215,02215.csv,1.341539456674081,,,881
2215,charge,[2009.       8.      19.      12.      22.      31.687],24,B0034,411,2216,02216.csv,,,,881
2216,discharge,[2009.       8.      19.      15.      24.      12.875],24,B0034,412,2217,02217.csv,1.346388970161922,,,882
2217,charge,[2009.       8.      19.      16.      15.      46.875],24,B0034,413,2218,02218.csv,,,,882
2218,discharge,[2009.       8.      19.      19.      17.      33.312],24,B0034,414,2219,02219.csv,1.344989807277774,,,883
2219,charge,[2009.      8.     19.     20.      9.      6.89],24,B0034,415,2220,02220.csv,,,,883
2220,discharge,[2009.       8.      19.      23.      10.      50.875],24,B0034,416,2221,02221.csv,1.3158760805047784,,,884
2221,charge,[2.009e+03 8.000e+00 2.000e+01 0.000e+00 2.000e+00 2.593e+00],24,B0034,417,2222,02222.csv,,,,884
2222,discharge,[2009.       8.      20.       3.       3.      46.687],24,B0034,418,2223,02223.csv,1.2972766889740088,,,885
2223,impedance,[2009.       8.      20.       3.      58.      53.671],24,B0034,419,2224,02224.csv,,0.1276233206471774,0.1520611644794443,885
2224,charge,[2009.       8.      20.       4.      30.      50.218],24,B0034,420,2225,02225.csv,,,,885
2225,impedance,[2009.       8.      20.       7.      36.      30.046],24,B0034,421,2226,02226.csv,,0.1285235940686088,0.1513695168864817,885
2226,discharge,[2009.       8.      20.       8.       8.      26.703],24,B0034,422,2227,02227.csv,1.2851255211005648,,,886
2227,charge,[2009.       8.      20.       8.      59.      28.296],24,B0034,423,2228,02228.csv,,,,886
2228,discharge,[2.009e+03 8.000e+00 2.000e+01 1.200e+01 1.000e+00 9.546e+00],24,B0034,424,2229,02229.csv,1.3190209156530253,,,887
2229,charge,[2009.       8.      20.      12.      52.      27.468],24,B0034,425,2230,02230.csv,,,,887
2230,discharge,[2009.       8.      20.      15.      51.      55.171],24,B0034,426,2231,02231.csv,1.3410097849290994,,,888
2231,charge,[2009.       8.      20.      16.      43.       8.046],24,B0034,427,2232,02232.csv,,,,888
2232,discharge,[2009.       8.      20.      19.      42.      35.546],24,B0034,428,2233,02233.csv,1.326126983882746,,,889
2233,charge,[2009.       8.      20.      20.      33.      39.812],24,B0034,429,2234,02234.csv,,,,889
2234,discharge,[2009.      8.     20.     23.     35.     23.25],24,B0034,430,2235,02235.csv,1.3091442679990724,,,890
2235,impedance,[2009.       8.      21.       0.      30.      11.046],24,B0034,431,2236,02236.csv,,0.1281399196144985,0.1531332374519551,890
2236,charge,[2.009e+03 8.000e+00 2.100e+01 1.000e+00 2.000e+00 8.109e+00],24,B0034,432,2237,02237.csv,,,,890
2237,impedance,[2009.      8.     21.      4.      7.     51.89],24,B0034,433,2238,02238.csv,,0.1277624590570417,0.1517947179106206,890
2238,discharge,[2009.       8.      21.      17.      59.      25.484],24,B0034,434,2239,02239.csv,1.363001289617145,,,891
2239,impedance,[2009.       8.      21.      18.      54.      49.468],24,B0034,435,2240,02240.csv,,0.1280301347971148,0.149620830035748,891
2240,charge,[2009.       8.      21.      19.      26.      46.671],24,B0034,436,2241,02241.csv,,,,891
2241,impedance,[2009.       8.      21.      22.      32.      29.312],24,B0034,437,2242,02242.csv,,0.1287632732985492,0.1512289070426518,891
2242,discharge,[2009.       8.      21.      23.       4.      26.375],24,B0034,438,2243,02243.csv,1.329285701687194,,,892
2243,charge,[2009.       8.      21.      23.      55.      20.484],24,B0034,439,2244,02244.csv,,,,892
2244,discharge,[2.009e+03 8.000e+00 2.200e+01 2.000e+00 5.700e+01 6.984e+00],24,B0034,440,2245,02245.csv,1.2969085930621855,,,893
2245,charge,[2009.       8.      22.       3.      47.      50.937],24,B0034,441,2246,02246.csv,,,,893
2246,discharge,[2009.      8.     22.      6.     49.     38.89],24,B0034,442,2247,02247.csv,1.2986285924941396,,,894
2247,charge,[2009.       8.      22.       7.      40.       9.781],24,B0034,443,2248,02248.csv,,,,894
2248,discharge,[2009.       8.      22.      10.      41.      58.171],24,B0034,444,2249,02249.csv,1.2840657611821942,,,895
2249,charge,[2009.       8.      22.      11.      32.      21.015],24,B0034,445,2250,02250.csv,,,,895
2250,discharge,[2009.       8.      22.      14.      34.       5.875],24,B0034,446,2251,02251.csv,1.3021015914136362,,,896
2251,impedance,[2009.       8.      22.      15.      28.      30.625],24,B0034,447,2252,02252.csv,,0.1273350327236057,0.1526006935024498,896
2252,charge,[2009.       8.      22.      16.       0.      27.859],24,B0034,448,2253,02253.csv,,,,896
2253,impedance,[2009.       8.      22.      19.       6.      10.484],24,B0034,449,2254,02254.csv,,0.127934454039426,0.1530529539595037,896
2254,discharge,[2009.       8.      22.      19.      38.       7.906],24,B0034,450,2255,02255.csv,1.3089076351731337,,,897
2255,charge,[2009.       8.      22.      20.      28.      32.062],24,B0034,451,2256,02256.csv,,,,897
2256,discharge,[2009.       8.      22.      23.      30.      19.437],24,B0034,452,2257,02257.csv,1.2722519696513912,,,898
2257,charge,[2009.       8.      23.       0.      20.      41.046],24,B0034,453,2258,02258.csv,,,,898
2258,discharge,[2009.       8.      23.       3.      22.      24.156],24,B0034,454,2259,02259.csv,1.276011534360331,,,899
2259,charge,[2009.       8.      23.       4.      12.      36.468],24,B0034,455,2260,02260.csv,,,,899
2260,discharge,[2009.       8.      23.       7.      14.      19.109],24,B0034,456,2261,02261.csv,1.2605053003103004,,,900
2261,charge,[2009.       8.      23.       8.       4.      19.531],24,B0034,457,2262,02262.csv,,,,900
2262,discharge,[2009.       8.      23.      11.       6.       6.546],24,B0034,458,2263,02263.csv,1.2660681251347117,,,901
2263,impedance,[2009.       8.      23.      12.       0.       5.281],24,B0034,459,2264,02264.csv,,0.1269216243169195,0.1523759870999434,901
2264,charge,[2009.       8.      23.      12.      32.       3.093],24,B0034,460,2265,02265.csv,,,,901
2265,impedance,[2009.       8.      23.      15.      37.      51.359],24,B0034,461,2266,02266.csv,,0.1273923195729759,0.1530415890232465,901
2266,discharge,[2009.       8.      23.      16.       9.      49.296],24,B0034,462,2267,02267.csv,1.265829016865281,,,902
2267,charge,[2009.       8.      23.      16.      59.      46.156],24,B0034,463,2268,02268.csv,,,,902
2268,discharge,[2.009e+03 8.000e+00 2.300e+01 2.000e+01 1.000e+00 3.250e+01],24,B0034,464,2269,02269.csv,1.2655873898206993,,,903
2269,charge,[2009.      8.     23.     20.     51.     14.89],24,B0034,465,2270,02270.csv,,,,903
2270,discharge,[2009.       8.      23.      23.      53.       2.437],24,B0034,466,2271,02271.csv,1.2663598323027554,,,904
2271,charge,[2009.       8.      24.       0.      42.      30.015],24,B0034,467,2272,02272.csv,,,,904
2272,discharge,[2009.       8.      24.       3.      44.      13.046],24,B0034,468,2273,02273.csv,1.2868479432728903,,,905
2273,charge,[2009.       8.      24.       4.      33.      32.734],24,B0034,469,2274,02274.csv,,,,905
2274,discharge,[2009.       8.      24.       7.      35.      22.546],24,B0034,470,2275,02275.csv,1.270026164613209,,,906
2275,impedance,[2009.      8.     24.      8.     28.     44.14],24,B0034,471,2276,02276.csv,,0.1275044964744739,0.1525147927664144,906
2276,charge,[2009.       8.      24.       9.       0.      42.171],24,B0034,472,2277,02277.csv,,,,906
2277,impedance,[2009.       8.      24.      12.       6.      32.093],24,B0034,473,2278,02278.csv,,0.1290102771463865,0.1486956552677028,906
2278,discharge,[2009.      8.     24.     12.     38.     30.39],24,B0034,474,2279,02279.csv,1.34598253292492,,,907
2279,charge,[2009.       8.      24.      13.      28.      37.031],24,B0034,475,2280,02280.csv,,,,907
2280,discharge,[2009.       8.      24.      16.      30.      26.734],24,B0034,476,2281,02281.csv,1.3286875315413778,,,908
2281,charge,[2009.       8.      24.      17.      20.      29.984],24,B0034,477,2282,02282.csv,,,,908
2282,discharge,[2009.       8.      24.      20.      22.      13.218],24,B0034,478,2283,02283.csv,1.31203071983408,,,909
2283,charge,[2009.       8.      24.      21.      11.      46.656],24,B0034,479,2284,02284.csv,,,,909
2284,discharge,[2009.       8.      25.       0.      13.      33.593],24,B0034,480,2285,02285.csv,1.295125492961198,,,910
2285,charge,[2.0090e+03 8.0000e+00 2.5000e+01 1.0000e+00 2.0000e+00 3.7531e+01],24,B0034,481,2286,02286.csv,,,,910
2286,discharge,[2009.       8.      25.       4.       4.      24.875],24,B0034,482,2287,02287.csv,1.2802601605963335,,,911
2287,impedance,[2009.       8.      25.       4.      57.      21.937],24,B0034,483,2288,02288.csv,,0.1284889021028816,0.1529669120425019,911
2288,charge,[2009.      8.     25.      5.     29.     20.39],24,B0034,484,2289,02289.csv,,,,911
2289,impedance,[2009.       8.      25.       8.      35.      11.937],24,B0034,485,2290,02290.csv,,0.1278146946800452,0.1529550899800816,911
2290,discharge,[2010.       4.      14.      16.      43.      39.921],24,B0038,0,2291,02291.csv,0.8980573709676724,,,912
2291,impedance,[2010.       4.      14.      17.       5.      25.843],24,B0038,1,2292,02292.csv,,0.1074122562791147,0.1942254966963916,912
2292,charge,[2010.       4.      14.      17.      37.      11.265],24,B0038,2,2293,02293.csv,,,,912
2293,impedance,[2010.       4.      14.      20.      38.      28.218],24,B0038,3,2294,02294.csv,,0.1354086646263523,0.165173115662009,912
2294,discharge,[2010.       4.      14.      21.      10.      11.125],24,B0038,4,2295,02295.csv,1.1026236331914077,,,913
2295,charge,[2010.       4.      14.      21.      36.      20.609],24,B0038,5,2296,02296.csv,,,,913
2296,discharge,[2010.       4.      15.       0.      37.      31.546],24,B0038,6,2297,02297.csv,1.0885801879473431,,,914
2297,charge,[2.0100e+03 4.0000e+00 1.5000e+01 1.0000e+00 3.0000e+00 3.1015e+01],24,B0038,7,2298,02298.csv,,,,914
2298,discharge,[2010.       4.      15.       4.       4.      41.296],24,B0038,8,2299,02299.csv,1.0613249847591086,,,915
2299,charge,[2010.       4.      15.       4.      30.      29.515],24,B0038,9,2300,02300.csv,,,,915
2300,discharge,[2010.      4.     15.      7.     31.     40.14],24,B0038,10,2301,02301.csv,1.0347062057983545,,,916
2301,charge,[2010.       4.      15.       7.      57.      17.515],24,B0038,11,2302,02302.csv,,,,916
2302,discharge,[2010.     4.    15.    10.    58.    27.5],24,B0038,12,2303,02303.csv,1.0269978594353013,,,917
2303,impedance,[2010.       4.      15.      11.      27.      45.375],24,B0038,13,2304,02304.csv,,0.1389866409231137,0.1615954559935368,917
2304,charge,[2010.       4.      15.      11.      59.      29.078],24,B0038,14,2305,02305.csv,,,,917
2305,impedance,[2010.       4.      15.      15.       4.      41.281],24,B0038,15,2306,02306.csv,,0.1409589153170984,0.1633585736118174,917
2306,discharge,[2.01e+03 4.00e+00 1.60e+01 1.20e+01 1.50e+01 2.81e-01],24,B0038,16,2307,02307.csv,1.078501971098942,,,918
2307,impedance,[2010.       4.      16.      12.      39.      51.906],24,B0038,17,2308,02308.csv,,0.1385377431903669,0.1618850589403124,918
2308,charge,[2010.       4.      16.      13.      11.      35.703],24,B0038,18,2309,02309.csv,,,,918
2309,impedance,[2010.       4.      16.      16.      16.      47.734],24,B0038,19,2310,02310.csv,,0.1390604486837707,0.1644415450645243,918
2310,discharge,[2010.       4.      16.      16.      48.      31.734],24,B0038,20,2311,02311.csv,1.0638897478802845,,,919
2311,charge,[2010.       4.      16.      17.      13.      49.265],24,B0038,21,2312,02312.csv,,,,919
2312,discharge,[2.01e+03 4.00e+00 1.60e+01 2.00e+01 1.50e+01 4.06e-01],24,B0038,22,2313,02313.csv,1.0366551223324425,,,920
2313,charge,[2.01e+03 4.00e+00 1.60e+01 2.00e+01 4.00e+01 1.75e+00],24,B0038,23,2314,02314.csv,,,,920
2314,discharge,[2010.       4.      16.      23.      41.      13.937],24,B0038,24,2315,02315.csv,1.030941327482094,,,921
2315,charge,[2010.       4.      17.       0.       5.      52.375],24,B0038,25,2316,02316.csv,,,,921
